"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26","Q27","Q28","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37","Q38","Q39","Q41","Q42","Q43","Q44","Q45","Obs","Exp","habilidade","se.z1","respostas","Ocorrência","alunos_id_string" 
"3883",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.207842144283703,0.583005945715074,"01000001001000000010000010000101010000000010",1,"210054705824"
"5402",1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.207841783972345,0.532467116037819,"10000100100010110010000001101000000000000000",1,"210056225001"
"2532",0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.207104466386467,0.519185510570925,"00010000110010100000001000000101000100000100",1,"210055075375"
"1281",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,-0.206785486288661,0.522746181664902,"00000100001000000000000101000110001000001010",1,"210055146520"
"4220",0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.206603417073246,0.534475602666282,"01000110100010101000101100000000001000010000",1,"210055027048"
"1323",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.206465137143653,0.519808732720621,"00000100001010010100001010000010000001001000",1,"210057591416"
"3365",0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,-0.206332548535336,0.540217230490025,"00100100010010100000000100001101010100001000",1,"210055115848"
"1646",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,-0.206125414491364,0.637210095995963,"00000101000010001000001010001000000010010100",1,"210055198805"
"778",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.206112490038836,0.622280286429274,"00000000110000000000000000000010100000000100",1,"210056606518"
"831",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-0.205850543420276,0.516194347061877,"00000000111000000001001000000010001001000010",1,"210057911657"
"3014",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.205089860000049,0.578177241984016,"00011000000000000100000010001111000100000000",1,"210055107497"
"6077",1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,-0.205057825141637,0.52020253632233,"11010010100010001010000000000101000100010100",1,"210054776021"
"1935",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.20456596816089,0.80115004449956,"00001000000010100000000110111001100010001100",1,"210057634264"
"3729",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.204260657427778,0.617059905700758,"01000000010010000010110010010011100000000010",1,"210056705186"
"4364",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,-0.204248329393626,0.604088647615821,"01001110000000001101000001001100000000011011",1,"210057149253"
"3077",0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-0.204027482663715,0.59470739078953,"00011010100000001101000000001000000001000001",1,"210054773395"
"1592",0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,-0.20387300098753,0.578402068519067,"00000100110001000000000010101001000011000011",1,"210054986008"
"5253",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,-0.203844197876837,0.572546163372226,"10000000110000000100100010000001100001010010",1,"210054536690"
"1353",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.203763203107388,0.485812721810094,"00000100011000000010000100000100000000000010",1,"210054697813"
"580",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,-0.203167740931316,0.662435161332559,"00000000100001100000000000000010100011000010",1,"210054505560"
"5683",1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.202894052665968,0.532247708126709,"10010100100100000000010001001000000000100000",1,"210056759255"
"5353",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-0.202826881030977,0.528614694445807,"10000100001000000000000010011001001010001000",1,"210055074869"
"5792",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.20262293878795,0.528664254296873,"10100000101000000000000000010011000000000000",1,"210054501992"
"1256",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,-0.202392444888244,0.574280776837893,"00000100000010000000011000000101101100100000",1,"210054748379"
"1692",0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.202258548665551,0.587244623743161,"00000101100010000001011010010000001000000000",1,"210054990610"
"1688",0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.202043981834692,0.607998779217839,"00000101100001011000000000010000001000000000",1,"210054703763"
"2396",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.201094319543354,0.564833298612449,"00010000100000000001001001001010001000001000",1,"210056528305"
"1308",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.200789915967691,0.525311259759626,"00000100001000101000000000001000001000000000",1,"210057196549"
"4467",0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.200187136934026,0.560571179562293,"01010000101001000100010001000000001000000000",1,"210054987672"
"881",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,-0.19970482688088,0.653975378960301,"00000001000001101010000110010011011011101000",1,"210057672229"
"5266",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,-0.199591839861191,0.591901420038675,"10000001000000001010100110001100001001010000",1,"210057518285"
"1450",0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,-0.199530897798609,0.512995594013863,"00000100100001100100000000000100000000111010",1,"210055295012"
"1457",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,-0.199476803230708,0.553878430105964,"00000100100010000000010000010011000000010101",1,"210054911259"
"3024",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,-0.199344280805391,0.556497828203514,"00011000001000000100101010100100010100110001",1,"210054807571"
"2517",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.199322620955217,0.514612755366491,"00010000110000000110000000100011000000100000",1,"210055106804"
"6160",1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,-0.197587126771898,0.560643318732574,"11100010101011000000000000000100000101000100",1,"210057262214"
"5899",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.197570529614342,0.579917632536331,"11000000001000010000001001011010000000000000",1,"210054839550"
"2753",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.197419190859829,0.494462074845978,"00010100100000010010101000000000000100010000",1,"210055053266"
"5680",1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.197337319892232,0.559943990801007,"10010100100001010000000011001000000000000000",1,"210057662234"
"6004",1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.19694082078448,0.537279749176399,"11000110110000100000011100010000010000000000",1,"210054739206"
"629",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.196872508979769,0.549452277503181,"00000000100010101100010000101010010100000000",1,"210056775917"
"2323",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.196419374687277,0.538194597725381,"00010000000010110101111011001101000101000000",1,"210056711733"
"2447",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.195712190393695,0.518550135974855,"00010000101000000000000000000010000000100000",1,"210054960522"
"3735",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.195695354091744,0.541838506042618,"01000000011000000000000100001101000001000000",1,"210055287456"
"500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,-0.19561511365495,0.570873952998301,"00000000100000001010001001000000101010100000",1,"210057043020"
"448",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,-0.194954120833177,0.565185992351818,"00000000100000000000001001001011001100001100",1,"210055194935"
"490",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.001,-0.19482816775579,0.599576818378861,"00000000100000001000000000010010100000000000",1,"210054581219"
"1397",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,-0.194814552132082,0.514121759308066,"00000100100000001000001001010010000010101000",1,"210054960885"
"1642",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-0.194476132927488,0.687406360428653,"00000101000001000000010100010011000000000110",1,"210057661008"
"6054",1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.194071152633219,0.585563090441012,"11010000010100100000011000011010000100110000",1,"210054939383"
"2091",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,-0.1930263303397,0.571821124034479,"00001100000000000100110010001011001011000000",1,"210054821038"
"1267",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.192916101856508,0.523597105096076,"00000100000010100000001000011101000100000000",1,"210055123336"
"3090",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,-0.192626068779389,0.593625465891259,"00011100000000100000000000001100000110011001",1,"210054988483"
"1370",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.001,-0.192205394723832,0.519619923355671,"00000100100000000000001000001001000100000000",1,"210057243352"
"4042",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.192132644651386,0.549243246648438,"01000100100000000000100000001000000000000100",1,"210056711230"
"5129",1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.191814294228433,0.618034590195201,"10000000000110100100000000001100100000010000",1,"210054803357"
"5315",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.191684423716854,0.524763161465546,"10000010101000000000000000100110000000000100",1,"210054813865"
"6024",1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-0.19147816852983,0.520720469547139,"11001100100100010010100000000100000001010000",1,"210055193768"
"1634",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.191444919375639,0.626191904221643,"00000101000000000101010110001000000010100000",1,"210054615192"
"5814",1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.190905804901279,0.582028144139746,"10100100100001000000110000001000001000000001",1,"210057239123"
"2469",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.190833529823916,0.490738141397662,"00010000101000001010000000000000001000100000",1,"210054987918"
"922",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.190481786335061,0.644579325524105,"00000001100000110101000010101000010010000000",1,"210057221793"
"770",0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.189929655788222,0.534253067685385,"00000000101011001000000010001000000000000000",1,"210054931759"
"1351",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,-0.189836426230524,0.515368933363069,"00000100011000000000000001110110001010000010",1,"210054821991"
"5241",1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,-0.189798858613409,0.529753848074222,"10000000101001100000000000000100001101010100",1,"210055142020"
"211",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.189384945938578,0.606170441266063,"00000000000010000100000000011100100100000010",1,"210056766948"
"1416",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.188837060868583,0.516324621159607,"00000100100000100010001010100010010000000000",1,"210057188907"
"3715",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.187035230087795,0.537167350242969,"01000000001010000100001011000111001000000010",1,"210055033656"
"5739",1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,-0.186922102419061,0.619308504995832,"10011000100001000000000000001100001000000011",1,"210054730448"
"4067",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.18684200682217,0.547258257676275,"01000100100010010000001010110101000000000001",1,"210057612616"
"862",0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-0.186398774105092,0.525394589025532,"00000000111011000010001000000000000000000011",1,"210054818179"
"2735",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.186118719027046,0.494552071906338,"00010100100000000001101000000100000001000010",1,"210056757002"
"1798",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-0.185913882353183,0.554776907353052,"00000110010000010100000001001011000000000110",1,"210057723937"
"1007",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-0.185802347004783,0.557619440284219,"00000010000001001010001000001110001100000110",1,"210054573020"
"5091",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,-0.185673211079208,0.675930647589343,"10000000000000100100011001001000101000010110",1,"210054890504"
"1780",0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,-0.185599878954867,0.600462702321978,"00000110000110000100001000000001100000100110",1,"210057601478"
"1925",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.185290496946071,0.739552200269247,"00001000000001100000110000011001110010000000",1,"210054693491"
"5661",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-0.18525143980455,0.542754041487451,"10010100000000000000101000001100000000000011",1,"210055151047"
"1776",0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,-0.184923609968689,0.548135277785591,"00000110000010100010101000011000011010001001",1,"210056668751"
"3337",0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.184893487548462,0.51474577314327,"00100010101000110100100010000001000011000000",1,"210057638589"
"634",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.184790725808645,0.662030109342255,"00000000100011001000000000101000101000000000",1,"210056770504"
"5782",1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.183692228179155,0.547643260721534,"10100000001000101001100000001010000001000010",1,"210057246371"
"350",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,-0.182773991405788,0.557096161089015,"00000000001010101001101100001000000000010001",1,"210054913340"
"1641",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.182596878141841,0.624516242887702,"00000101000000100100000001001000010010100000",1,"210057691384"
"5258",1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.182534871025065,0.566296046846467,"10000000110101000000000110001101000000000001",1,"210057711736"
"2406",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.182211094462647,0.569051048552865,"00010000100000001010000000000000100010000000",1,"210054486664"
"2615",0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.182020031299937,0.585292957888157,"00010010011110000000010000010000100000100000",1,"210054821454"
"856",0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,-0.181862943297881,0.505665219789982,"00000000111001100000010000000100000001101000",1,"210056428659"
"5382",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,-0.180475436091845,0.536339596894539,"10000100100000000101001000000010000001010011",1,"210055132215"
"2499",0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,-0.179965733510664,0.546800383895323,"00010000101010001001010000100001001010100101",1,"210057634565"
"483",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,-0.179760479688968,0.533431656547464,"00000000100000000100001011001100001001001100",1,"210055005155"
"5597",1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-0.179746002341763,0.51443305626335,"10010000001100000000110010001101000000010010",1,"210054911849"
"5735",1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.179651691795773,0.649999469912045,"10011000001000000100000001000000101000000010",1,"210057120421"
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,-0.1796078485128,0.673289551793784,"00000000000000000010100000101010110000000001",1,"210055150638"
"2549",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.179518301159618,0.583591028809939,"00010001001000011000000100000100000000000010",1,"210057683564"
"3103",0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.179447741714043,0.510613241830047,"00011100100000001000100000000100000000000000",1,"210054909246"
"4054",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,-0.178580057856075,0.524433974349514,"01000100100000101100110100000000011001000000",1,"210055102208"
"5708",1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.178317885837847,0.603373378348253,"10010101000100000101100010000010000000001000",1,"210055852884"
"479",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,-0.177766209441988,0.527430471348496,"00000000100000000010100110001010010001000010",1,"210055124385"
